found 864 different options.
[ 1 2 0 3 1 0 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 2 0 1 3 1 0 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 0 2 1 3 1 0 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 1 0 2 3 1 0 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 0 1 2 3 1 0 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 2 1 0 3 0 1 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 1 2 0 3 0 1 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 2 0 1 3 0 1 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 0 2 1 3 0 1 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 1 0 2 3 0 1 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 0 1 2 3 0 1 2 0 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240 786432 786448 786450 786452 786456 786464 786468 786472 786480 786496 786504 786512 786528
[ 2 1 0 3 2 1 0 1 1 3 2 ]No. of Coef: 45 |  -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 524288 524304 524306 524308 524312 524320 524324 524328 524336 524352 524360 524368 524384
[ 1 2 0 3 2 1 0 1 1 3 2 ]No. of Coef: 45 |  -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 0 16 18 20 24 32 36 40 48 64 72 80 96 2097152 2097168 2097170 2097172 2097176 2097184 2097188 2097192 2097200 2097216 2097224 2097232 2097248
[ 2 0 1 3 2 1 0 1 1 3 2 ]No. of Coef: 45 |  -33554432 -33554416 -33554414 -33554412 -33554408 -33554400 -33554396 -33554392 -33554384 -33554368 -33554360 -33554352 -33554336 -16777216 -16777200 -16777198 -16777196 -16777192 -16777184 -16777180 -16777176 -16777168 -16777152 -16777144 -16777136 -16777120 0 16 18 20 24 32 36 40 48 64 72 80 96 33554432 33554448 33554450 33554452 33554456 33554464 33554468 33554472 33554480 33554496 33554504 33554512 33554528
[ 0 2 1 3 2 1 0 1 1 3 2 ]No. of Coef: 45 |  -4194304 -4194288 -4194286 -4194284 -4194280 -4194272 -4194268 -4194264 -4194256 -4194240 -4194232 -4194224 -4194208 -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 0 16 18 20 24 32 36 40 48 64 72 80 96 4194304 4194320 4194322 4194324 4194328 4194336 4194340 4194344 4194352 4194368 4194376 4194384 4194400
[ 1 0 2 3 2 1 0 1 1 3 2 ]No. of Coef: 45 |  -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 -65536 -65520 -65518 -65516 -65512 -65504 -65500 -65496 -65488 -65472 -65464 -65456 -65440 0 16 18 20 24 32 36 40 48 64 72 80 96 131072 131088 131090 131092 131096 131104 131108 131112 131120 131136 131144 131152 131168
[ 0 1 2 3 2 1 0 1 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240
[ 2 1 0 3 1 2 0 1 1 3 2 ]No. of Coef: 45 |  -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 524288 524304 524306 524308 524312 524320 524324 524328 524336 524352 524360 524368 524384
[ 1 2 0 3 1 2 0 1 1 3 2 ]No. of Coef: 45 |  -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 0 16 18 20 24 32 36 40 48 64 72 80 96 2097152 2097168 2097170 2097172 2097176 2097184 2097188 2097192 2097200 2097216 2097224 2097232 2097248
[ 2 0 1 3 1 2 0 1 1 3 2 ]No. of Coef: 45 |  -33554432 -33554416 -33554414 -33554412 -33554408 -33554400 -33554396 -33554392 -33554384 -33554368 -33554360 -33554352 -33554336 -16777216 -16777200 -16777198 -16777196 -16777192 -16777184 -16777180 -16777176 -16777168 -16777152 -16777144 -16777136 -16777120 0 16 18 20 24 32 36 40 48 64 72 80 96 33554432 33554448 33554450 33554452 33554456 33554464 33554468 33554472 33554480 33554496 33554504 33554512 33554528
[ 0 2 1 3 1 2 0 1 1 3 2 ]No. of Coef: 45 |  -4194304 -4194288 -4194286 -4194284 -4194280 -4194272 -4194268 -4194264 -4194256 -4194240 -4194232 -4194224 -4194208 -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 0 16 18 20 24 32 36 40 48 64 72 80 96 4194304 4194320 4194322 4194324 4194328 4194336 4194340 4194344 4194352 4194368 4194376 4194384 4194400
[ 1 0 2 3 1 2 0 1 1 3 2 ]No. of Coef: 45 |  -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 -65536 -65520 -65518 -65516 -65512 -65504 -65500 -65496 -65488 -65472 -65464 -65456 -65440 0 16 18 20 24 32 36 40 48 64 72 80 96 131072 131088 131090 131092 131096 131104 131108 131112 131120 131136 131144 131152 131168
[ 0 1 2 3 1 2 0 1 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240
[ 2 1 0 3 2 0 1 1 1 3 2 ]No. of Coef: 45 |  -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 524288 524304 524306 524308 524312 524320 524324 524328 524336 524352 524360 524368 524384
[ 1 2 0 3 2 0 1 1 1 3 2 ]No. of Coef: 45 |  -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 0 16 18 20 24 32 36 40 48 64 72 80 96 2097152 2097168 2097170 2097172 2097176 2097184 2097188 2097192 2097200 2097216 2097224 2097232 2097248
[ 2 0 1 3 2 0 1 1 1 3 2 ]No. of Coef: 45 |  -33554432 -33554416 -33554414 -33554412 -33554408 -33554400 -33554396 -33554392 -33554384 -33554368 -33554360 -33554352 -33554336 -16777216 -16777200 -16777198 -16777196 -16777192 -16777184 -16777180 -16777176 -16777168 -16777152 -16777144 -16777136 -16777120 0 16 18 20 24 32 36 40 48 64 72 80 96 33554432 33554448 33554450 33554452 33554456 33554464 33554468 33554472 33554480 33554496 33554504 33554512 33554528
[ 0 2 1 3 2 0 1 1 1 3 2 ]No. of Coef: 45 |  -4194304 -4194288 -4194286 -4194284 -4194280 -4194272 -4194268 -4194264 -4194256 -4194240 -4194232 -4194224 -4194208 -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 0 16 18 20 24 32 36 40 48 64 72 80 96 4194304 4194320 4194322 4194324 4194328 4194336 4194340 4194344 4194352 4194368 4194376 4194384 4194400
[ 1 0 2 3 2 0 1 1 1 3 2 ]No. of Coef: 45 |  -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 -65536 -65520 -65518 -65516 -65512 -65504 -65500 -65496 -65488 -65472 -65464 -65456 -65440 0 16 18 20 24 32 36 40 48 64 72 80 96 131072 131088 131090 131092 131096 131104 131108 131112 131120 131136 131144 131152 131168
[ 0 1 2 3 2 0 1 1 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240
[ 2 1 0 3 0 2 1 1 1 3 2 ]No. of Coef: 45 |  -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 524288 524304 524306 524308 524312 524320 524324 524328 524336 524352 524360 524368 524384
[ 1 2 0 3 0 2 1 1 1 3 2 ]No. of Coef: 45 |  -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 0 16 18 20 24 32 36 40 48 64 72 80 96 2097152 2097168 2097170 2097172 2097176 2097184 2097188 2097192 2097200 2097216 2097224 2097232 2097248
[ 2 0 1 3 0 2 1 1 1 3 2 ]No. of Coef: 45 |  -33554432 -33554416 -33554414 -33554412 -33554408 -33554400 -33554396 -33554392 -33554384 -33554368 -33554360 -33554352 -33554336 -16777216 -16777200 -16777198 -16777196 -16777192 -16777184 -16777180 -16777176 -16777168 -16777152 -16777144 -16777136 -16777120 0 16 18 20 24 32 36 40 48 64 72 80 96 33554432 33554448 33554450 33554452 33554456 33554464 33554468 33554472 33554480 33554496 33554504 33554512 33554528
[ 0 2 1 3 0 2 1 1 1 3 2 ]No. of Coef: 45 |  -4194304 -4194288 -4194286 -4194284 -4194280 -4194272 -4194268 -4194264 -4194256 -4194240 -4194232 -4194224 -4194208 -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 0 16 18 20 24 32 36 40 48 64 72 80 96 4194304 4194320 4194322 4194324 4194328 4194336 4194340 4194344 4194352 4194368 4194376 4194384 4194400
[ 1 0 2 3 0 2 1 1 1 3 2 ]No. of Coef: 45 |  -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 -65536 -65520 -65518 -65516 -65512 -65504 -65500 -65496 -65488 -65472 -65464 -65456 -65440 0 16 18 20 24 32 36 40 48 64 72 80 96 131072 131088 131090 131092 131096 131104 131108 131112 131120 131136 131144 131152 131168
[ 0 1 2 3 0 2 1 1 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240
[ 2 1 0 3 1 0 2 1 1 3 2 ]No. of Coef: 45 |  -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 524288 524304 524306 524308 524312 524320 524324 524328 524336 524352 524360 524368 524384
[ 1 2 0 3 1 0 2 1 1 3 2 ]No. of Coef: 45 |  -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 0 16 18 20 24 32 36 40 48 64 72 80 96 2097152 2097168 2097170 2097172 2097176 2097184 2097188 2097192 2097200 2097216 2097224 2097232 2097248
[ 2 0 1 3 1 0 2 1 1 3 2 ]No. of Coef: 45 |  -33554432 -33554416 -33554414 -33554412 -33554408 -33554400 -33554396 -33554392 -33554384 -33554368 -33554360 -33554352 -33554336 -16777216 -16777200 -16777198 -16777196 -16777192 -16777184 -16777180 -16777176 -16777168 -16777152 -16777144 -16777136 -16777120 0 16 18 20 24 32 36 40 48 64 72 80 96 33554432 33554448 33554450 33554452 33554456 33554464 33554468 33554472 33554480 33554496 33554504 33554512 33554528
[ 0 2 1 3 1 0 2 1 1 3 2 ]No. of Coef: 45 |  -4194304 -4194288 -4194286 -4194284 -4194280 -4194272 -4194268 -4194264 -4194256 -4194240 -4194232 -4194224 -4194208 -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 0 16 18 20 24 32 36 40 48 64 72 80 96 4194304 4194320 4194322 4194324 4194328 4194336 4194340 4194344 4194352 4194368 4194376 4194384 4194400
[ 1 0 2 3 1 0 2 1 1 3 2 ]No. of Coef: 45 |  -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 -65536 -65520 -65518 -65516 -65512 -65504 -65500 -65496 -65488 -65472 -65464 -65456 -65440 0 16 18 20 24 32 36 40 48 64 72 80 96 131072 131088 131090 131092 131096 131104 131108 131112 131120 131136 131144 131152 131168
[ 0 1 2 3 1 0 2 1 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240
[ 2 1 0 3 0 1 2 1 1 3 2 ]No. of Coef: 45 |  -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 0 16 18 20 24 32 36 40 48 64 72 80 96 524288 524304 524306 524308 524312 524320 524324 524328 524336 524352 524360 524368 524384
[ 1 2 0 3 0 1 2 1 1 3 2 ]No. of Coef: 45 |  -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 0 16 18 20 24 32 36 40 48 64 72 80 96 2097152 2097168 2097170 2097172 2097176 2097184 2097188 2097192 2097200 2097216 2097224 2097232 2097248
[ 2 0 1 3 0 1 2 1 1 3 2 ]No. of Coef: 45 |  -33554432 -33554416 -33554414 -33554412 -33554408 -33554400 -33554396 -33554392 -33554384 -33554368 -33554360 -33554352 -33554336 -16777216 -16777200 -16777198 -16777196 -16777192 -16777184 -16777180 -16777176 -16777168 -16777152 -16777144 -16777136 -16777120 0 16 18 20 24 32 36 40 48 64 72 80 96 33554432 33554448 33554450 33554452 33554456 33554464 33554468 33554472 33554480 33554496 33554504 33554512 33554528
[ 0 2 1 3 0 1 2 1 1 3 2 ]No. of Coef: 45 |  -4194304 -4194288 -4194286 -4194284 -4194280 -4194272 -4194268 -4194264 -4194256 -4194240 -4194232 -4194224 -4194208 -2097152 -2097136 -2097134 -2097132 -2097128 -2097120 -2097116 -2097112 -2097104 -2097088 -2097080 -2097072 -2097056 0 16 18 20 24 32 36 40 48 64 72 80 96 4194304 4194320 4194322 4194324 4194328 4194336 4194340 4194344 4194352 4194368 4194376 4194384 4194400
[ 1 0 2 3 0 1 2 1 1 3 2 ]No. of Coef: 45 |  -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 -65536 -65520 -65518 -65516 -65512 -65504 -65500 -65496 -65488 -65472 -65464 -65456 -65440 0 16 18 20 24 32 36 40 48 64 72 80 96 131072 131088 131090 131092 131096 131104 131108 131112 131120 131136 131144 131152 131168
[ 0 1 2 3 0 1 2 1 1 3 2 ]No. of Coef: 45 |  -262144 -262128 -262126 -262124 -262120 -262112 -262108 -262104 -262096 -262080 -262072 -262064 -262048 -131072 -131056 -131054 -131052 -131048 -131040 -131036 -131032 -131024 -131008 -131000 -130992 -130976 0 16 18 20 24 32 36 40 48 64 72 80 96 262144 262160 262162 262164 262168 262176 262180 262184 262192 262208 262216 262224 262240
[ 2 1 0 3 2 1 0 2 1 3 2 ]No. of Coef: 45 |  -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 -786432 -786416 -786414 -786412 -786408 -786400 -786396 -786392 -786384 -786368 -786360 -786352 -786336 -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 0 16 18 20 24 32 36 40 48 64 72 80 96
[ 1 2 0 3 2 1 0 2 1 3 2 ]No. of Coef: 45 |  -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 -786432 -786416 -786414 -786412 -786408 -786400 -786396 -786392 -786384 -786368 -786360 -786352 -786336 -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 0 16 18 20 24 32 36 40 48 64 72 80 96
[ 2 0 1 3 2 1 0 2 1 3 2 ]No. of Coef: 45 |  -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 -786432 -786416 -786414 -786412 -786408 -786400 -786396 -786392 -786384 -786368 -786360 -786352 -786336 -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 0 16 18 20 24 32 36 40 48 64 72 80 96
[ 0 2 1 3 2 1 0 2 1 3 2 ]No. of Coef: 45 |  -1048576 -1048560 -1048558 -1048556 -1048552 -1048544 -1048540 -1048536 -1048528 -1048512 -1048504 -1048496 -1048480 -786432 -786416 -786414 -786412 -786408 -786400 -786396 -786392 -786384 -786368 -786360 -786352 -786336 -524288 -524272 -524270 -524268 -524264 -524256 -524252 -524248 -524240 -524224 -524216 -524208 -524192 0 16 18 20 24 32 36 40 48 64 72 80 96
